"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
33131,0.396484375,0.052734375,-0.419921875,-0.2734375,0.197265625,0.044921875,-0.35546875,0.205078125,-0.01904296875,"Calais Campbell","DE"
35449,-0.044921875,-0.482421875,-0.23046875,-0.06640625,-0.490234375,0.125,0.298828125,-0.48828125,-0.17236328125,"Tyson Alualu","NT"
35452,-0.046875,0.28515625,-0.39453125,0.228515625,-0.375,0.486328125,-0.380859375,-0.24609375,-0.055419921875,"Brandon Graham","DE"
35454,-0.244140625,-0.484375,-0.412109375,-0.193359375,-0.171875,-0.470703125,-0.328125,0.1484375,-0.26953125,"Jason Pierre-Paul","DE"
35459,-0.34375,0.345703125,0.349609375,-0.08203125,-0.03125,-0.349609375,0.080078125,0.498046875,0.058349609375,"Kareem Jackson","SS"
35466,0.431640625,-0.251953125,0.28515625,0.283203125,-0.203125,-0.357421875,-0.1796875,0.42578125,0.05419921875,"Devin McCourty","FS"
35470,-0.4765625,-0.330078125,-0.40625,-0.490234375,-0.1953125,0.009765625,-0.326171875,-0.384765625,-0.324951171875,"Jerry Hughes","DE"
35493,-0.21484375,0.046875,-0.34765625,0.212890625,0.328125,0.279296875,-0.142578125,-0.357421875,-0.0244140625,"Carlos Dunlap","OLB"
35562,0.494140625,-0.125,-0.203125,0.267578125,-0.443359375,0.45703125,0.48828125,-0.28515625,0.081298828125,"Al Woods","NT"
37075,0.41015625,-0.298828125,-0.486328125,-0.4609375,-0.0546875,0.1875,-0.138671875,-0.107421875,-0.11865234375,"Von Miller","OLB"
37078,0.173828125,-0.076171875,0.0234375,0.201171875,0.365234375,0.296875,-0.2109375,0.05078125,0.10302734375,"Patrick Peterson","CB"
37084,0.4140625,-0.4375,-0.4921875,0.275390625,-0.40625,0.0859375,-0.14453125,-0.08984375,-0.099365234375,"J.J. Watt","DE"
37087,-0.490234375,-0.4453125,-0.484375,-0.396484375,0.33984375,0.44921875,0.01953125,-0.20703125,-0.15185546875,"Robert Quinn","OLB"
37097,0.466796875,0.44921875,-0.212890625,-0.095703125,-0.3046875,0.322265625,0.21875,0.08984375,0.11669921875,"Cameron Jordan","DE"
37104,-0.20703125,0.076171875,-0.2734375,0.380859375,-0.279296875,0.400390625,-0.23046875,-0.216796875,-0.043701171875,"Cameron Heyward","DT"
37145,-0.466796875,-0.353515625,-0.498046875,-0.38671875,-0.369140625,0.455078125,-0.404296875,-0.119140625,-0.267822265625,"Justin Houston","OLB"
37308,0.2734375,0.37890625,0.005859375,0.482421875,-0.47265625,0.142578125,0.171875,-0.271484375,0.0888671875,"Lawrence Guy","DT"
37724,0.29296875,0.3125,-0.01953125,0.451171875,-0.439453125,-0.203125,-0.1875,-0.09765625,0.013671875,"Chris Harris","CB"
37778,0.14453125,-0.15625,0.337890625,0.126953125,-0.060546875,-0.29296875,-0.443359375,0.10546875,-0.02978515625,"Josh Bynes","ILB"
38540,-0.205078125,-0.119140625,-0.140625,-0.080078125,-0.2421875,-0.103515625,-0.048828125,0.265625,-0.084228515625,"Stephon Gilmore","CB"
38542,-0.171875,-0.271484375,-0.26953125,0.26953125,-0.216796875,-0.3671875,-0.36328125,-0.39453125,-0.22314453125,"Fletcher Cox","DT"
38548,0.291015625,-0.2265625,-0.439453125,0.193359375,-0.287109375,0.48828125,-0.453125,-0.078125,-0.06396484375,"Melvin Ingram","OLB"
38551,-0.3359375,-0.2421875,-0.375,-0.423828125,-0.259765625,0.30859375,0.234375,-0.328125,-0.177734375,"Chandler Jones","DE"
38559,-0.126953125,-0.3203125,0.314453125,0.294921875,0.373046875,-0.169921875,0.060546875,0.30859375,0.091796875,"Harrison Smith","SS"
38577,-0.09375,-0.123046875,0.3203125,0.4296875,-0.056640625,-0.134765625,-0.076171875,0.271484375,0.067138671875,"Bobby Wagner","ILB"
38588,-0.033203125,-0.380859375,0.17578125,0.40234375,-0.001953125,0.330078125,0.328125,0.064453125,0.110595703125,"Lavonte David","ILB"
38592,-0.40625,-0.068359375,-0.0390625,-0.46484375,-0.359375,0.376953125,-0.22265625,0.11328125,-0.1337890625,"Casey Hayward","CB"
38607,-0.134765625,-0.322265625,0.126953125,-0.009765625,0.251953125,0.3125,-0.080078125,-0.083984375,0.007568359375,"Demario Davis","MLB"
38843,-0.1875,-0.1171875,0.15625,0.181640625,-0.255859375,-0.216796875,-0.130859375,0.392578125,-0.022216796875,"Rodney McLeod","FS"
38868,0.12890625,-0.333984375,0.232421875,0.45703125,0.13671875,-0.47265625,0.072265625,0.49609375,0.089599609375,"Tashaun Gipson","FS"
39984,-0.322265625,-0.171875,-0.001953125,0.013671875,-0.150390625,-0.041015625,0.22265625,-0.00390625,-0.056884765625,"Darius Slay","CB"
39997,-0.416015625,-0.248046875,-0.02734375,0.240234375,-0.365234375,0.267578125,0.310546875,-0.408203125,-0.080810546875,"Johnathan Hankins","NT"
40017,0.169921875,-0.224609375,0.212890625,-0.189453125,-0.1796875,-0.3515625,0.068359375,0.328125,-0.020751953125,"Tyrann Mathieu","FS"
40039,-0.1640625,-0.15234375,0.3046875,-0.07421875,-0.0625,-0.42578125,-0.17578125,0.455078125,-0.036865234375,"Duron Harmon","SS"
40074,0.3125,-0.25390625,0.013671875,0.39453125,-0.33203125,0.28125,0.490234375,-0.291015625,0.076904296875,"William Gholston","DE"
40166,-0.13671875,-0.232421875,0.3359375,0.052734375,0.041015625,0.037109375,0.36328125,0.22265625,0.08544921875,"Jordan Poyer","SS"
40171,-0.37109375,0.248046875,-0.30859375,0.3984375,-0.40234375,0.478515625,-0.119140625,-0.47265625,-0.068603515625,"Nicholas Williams","DT"
