"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
33131,89.6484375,55.2734375,8.0078125,22.65625,69.7265625,45.5078125,14.453125,70.5078125,46.97265625,"Calais Campbell","DE"
35452,45.3125,78.515625,10.546875,72.8515625,12.5,1.3671875,11.9140625,25.390625,32.2998046875,"Brandon Graham","DE"
35454,25.5859375,1.5625,8.7890625,30.6640625,32.8125,97.0703125,17.1875,64.84375,34.814453125,"Jason Pierre-Paul","DE"
35470,2.34375,16.9921875,9.375,0.9765625,30.46875,49.0234375,17.3828125,11.5234375,17.2607421875,"Jerry Hughes","DE"
37084,91.40625,6.25,0.78125,77.5390625,9.375,41.40625,35.546875,41.015625,37.9150390625,"J.J. Watt","DE"
37097,96.6796875,94.921875,28.7109375,40.4296875,19.53125,17.7734375,71.875,58.984375,53.61328125,"Cameron Jordan","DE"
38551,16.40625,25.78125,12.5,7.6171875,24.0234375,19.140625,73.4375,17.1875,24.51171875,"Chandler Jones","DE"
40074,81.25,24.609375,51.3671875,89.453125,16.796875,21.875,99.0234375,20.8984375,50.6591796875,"William Gholston","DE"
41227,3.7109375,76.953125,2.5390625,58.59375,41.2109375,71.875,81.25,39.0625,46.8994140625,"Jadeveon Clowney","DE"
41263,17.578125,97.0703125,49.4140625,33.984375,68.1640625,38.8671875,23.6328125,53.3203125,47.75390625,"Demarcus Lawrence","DE"
41464,7.03125,35.3515625,8.203125,19.53125,8.3984375,37.890625,30.46875,43.359375,23.779296875,"Shelby Harris","DE"
41786,97.265625,8.203125,50,92.3828125,4.296875,6.8359375,2.34375,8.7890625,33.7646484375,"Kerry Hyder","DE"
42031,41.2109375,25,20.5078125,10.7421875,66.2109375,43.5546875,25.390625,1.3671875,29.248046875,"Denico Autry","DE"
42331,2.9296875,41.40625,57.8125,4.6875,71.2890625,86.1328125,2.5390625,37.3046875,38.0126953125,"Efe Obada","DE"
42395,24.609375,3.7109375,16.40625,1.171875,26.171875,2.9296875,27.1484375,7.6171875,13.720703125,"Jordan Phillips","DE"
