"nflId","avgImpulse","avg_tackle_oe","avgSTRAIN","mean_tackle_value","athleticism_score","avgAyac","fatigue","tackle_range_metric","final_metric","displayName","position"
37778,0.14453125,-0.15625,0.337890625,0.126953125,-0.060546875,-0.29296875,-0.443359375,0.10546875,-0.02978515625,"Josh Bynes","ILB"
38577,-0.09375,-0.123046875,0.3203125,0.4296875,-0.056640625,-0.134765625,-0.076171875,0.271484375,0.067138671875,"Bobby Wagner","ILB"
38588,-0.033203125,-0.380859375,0.17578125,0.40234375,-0.001953125,0.330078125,0.328125,0.064453125,0.110595703125,"Lavonte David","ILB"
38607,-0.134765625,-0.322265625,0.126953125,-0.009765625,0.251953125,0.3125,-0.080078125,-0.083984375,0.007568359375,"Demario Davis","MLB"
41243,-0.275390625,-0.158203125,0.400390625,0.115234375,0.412109375,-0.111328125,0.349609375,0.181640625,0.1142578125,"C.J. Mosley","ILB"
42368,0.0625,0.423828125,0.25,-0.02734375,0.126953125,0.02734375,-0.193359375,0.134765625,0.1005859375,"Shaq Thompson","ILB"
42388,0.1796875,0.14453125,0.30859375,-0.1015625,-0.072265625,0.015625,0.12890625,0.287109375,0.111328125,"Eric Kendricks","ILB"
42391,0.294921875,0.48046875,0.33984375,-0.15234375,0.0625,0.419921875,0.47265625,0.119140625,0.254638671875,"Denzel Perryman","ILB"
42427,0.208984375,0.31640625,0.279296875,0.21875,0.228515625,-0.150390625,0.318359375,0.24609375,0.208251953125,"Jordan Hicks","ILB"
42470,0.40234375,-0.427734375,0.43359375,-0.181640625,-0.142578125,0.271484375,0.486328125,-0.091796875,0.09375,"Damien Wilson","MLB"
43323,-0.412109375,0.177734375,0.123046875,0.365234375,0.36328125,0.103515625,-0.1328125,-0.33203125,0.031982421875,"Jaylon Smith","MLB"
43325,-0.052734375,-0.357421875,0.48828125,0.13671875,0.283203125,0.2421875,0.15234375,-0.048828125,0.10546875,"Myles Jack","ILB"
43404,-0.26171875,0.134765625,0.30078125,-0.0390625,0.34375,-0.193359375,-0.013671875,0.1015625,0.046630859375,"De'Vondre Campbell","ILB"
43497,-0.076171875,-0.03515625,0.326171875,-0.09765625,0.40625,-0.265625,-0.2265625,0.052734375,0.010498046875,"Kamu Grugier-Hill","ILB"
43503,0.03515625,0.2734375,0.44921875,0.02734375,0.0546875,0.0390625,0.375,0.015625,0.15869140625,"Elandon Roberts","ILB"
44869,0.369140625,-0.443359375,0.33203125,0.2734375,0.291015625,0.361328125,0.453125,-0.041015625,0.199462890625,"Zach Cunningham","ILB"
44887,-0.140625,0.005859375,0.455078125,0.408203125,0.248046875,-0.220703125,-0.283203125,0.185546875,0.082275390625,"Duke Riley","ILB"
44888,-0.11328125,0.154296875,0.263671875,0.205078125,0.447265625,-0.177734375,0.046875,0.169921875,0.12451171875,"Alex Anzalone","ILB"
45008,-0.1171875,-0.4609375,0.451171875,0.2890625,-0.0078125,-0.248046875,-0.47265625,0.25,-0.03955078125,"Tanner Vallejo","ILB"
45643,0.02734375,0.06640625,0.4609375,-0.369140625,0.21484375,0.466796875,-0.26171875,-0.22265625,0.0478515625,"Dylan Cole","ILB"
46077,-0.01953125,0.48828125,0.380859375,0.169921875,0.25,0.029296875,0.263671875,0.0546875,0.2021484375,"Roquan Smith","ILB"
46085,0.123046875,0.3515625,0.48046875,0.189453125,0.494140625,0.140625,0.232421875,0.1171875,0.26611328125,"Tremaine Edmunds","ILB"
46091,0,0.41015625,0.46484375,0.298828125,0.4921875,0.197265625,0.1015625,0.13671875,0.2626953125,"Rashaan Evans","ILB"
46139,-0.3046875,-0.056640625,0.47265625,0.328125,0.466796875,-0.060546875,-0.087890625,0.310546875,0.133544921875,"Fred Warner","ILB"
46142,0.08203125,-0.267578125,0.115234375,0.015625,0.1640625,-0.345703125,-0.25390625,0.091796875,-0.0498046875,"Jerome Baker","ILB"
46175,0.087890625,0.1171875,0.498046875,-0.013671875,0.12890625,0.259765625,0.361328125,0.109375,0.193603515625,"Josey Jewell","ILB"
46188,-0.017578125,0.185546875,0.41796875,0.021484375,0.18359375,-0.330078125,-0.236328125,0.3515625,0.072021484375,"Kyzir White","ILB"
46212,0.484375,-0.1953125,0.3125,0.28515625,0.134765625,0.18359375,-0.251953125,-0.044921875,0.113525390625,"Ja'Whaun Bentley","ILB"
46269,0.060546875,0.333984375,0.359375,-0.025390625,0.376953125,-0.2109375,0.255859375,0.2421875,0.174072265625,"Foyesade Oluokun","ILB"
46521,-0.296875,-0.35546875,0.388671875,0.318359375,0.107421875,0.291015625,0.4453125,0.04296875,0.11767578125,"Ben Niemann","ILB"
46527,0.091796875,0.419921875,0.18359375,-0.40625,0.287109375,0.21875,0.052734375,0.07421875,0.115234375,"Frankie Luvu","ILB"
46902,-0.18359375,-0.279296875,0.31640625,0.0234375,0.298828125,-0.283203125,-0.376953125,0.388671875,-0.011962890625,"Robert Spillane","ILB"
47788,-0.0703125,0.169921875,0.19140625,0.138671875,-0.02734375,-0.0390625,0.08984375,0.009765625,0.057861328125,"Devin White","ILB"
47793,0.056640625,0.193359375,0.21484375,0.4140625,-0.23046875,-0.19921875,-0.01953125,-0.046875,0.0478515625,"Devin Bush","ILB"
47826,0.33203125,-0.177734375,0.259765625,0.474609375,0.2421875,0.13671875,-0.40234375,0.09765625,0.120361328125,"Jahlani Tavai","ILB"
47871,0.234375,0.287109375,0.3984375,0.35546875,0.3671875,0.1953125,0.326171875,-0.04296875,0.26513671875,"Cody Barton","MLB"
47872,0.166015625,0.46484375,0.458984375,0.248046875,0.333984375,-0.22265625,0.19140625,0.1875,0.228515625,"Bobby Okereke","ILB"
47913,0.2265625,0.36328125,0.298828125,-0.232421875,0.396484375,0.1328125,0.41796875,0.21875,0.227783203125,"Drue Tranquill","ILB"
47931,0.365234375,-0.22265625,0.4375,0.154296875,0.48828125,0.2265625,0.29296875,0.048828125,0.223876953125,"Dre Greenlaw","ILB"
47956,-0.0625,0.4140625,0.35546875,0.234375,0.40234375,-0.234375,-0.125,0.021484375,0.125732421875,"Cole Holcomb","ILB"
47971,-0.00390625,0.140625,0.357421875,0.07421875,0.201171875,0.36328125,-0.2734375,0.283203125,0.142822265625,"David Long","ILB"
48259,-0.025390625,0.41796875,0.412109375,0.361328125,0.451171875,0.462890625,-0.09375,-0.275390625,0.2138671875,"Darius Harris","ILB"
48516,0.1015625,-0.19921875,0.46875,0.0703125,0.31640625,-0.115234375,0.203125,0.38671875,0.154052734375,"T.J. Edwards","ILB"
52431,0.474609375,0.22265625,0.2421875,-0.01171875,0.34765625,0.212890625,0.431640625,-0.140625,0.222412109375,"Kenneth Murray","ILB"
52435,-0.029296875,0.203125,0.353515625,0.16015625,0.439453125,-0.08984375,-0.005859375,0.20703125,0.15478515625,"Jordyn Brooks","ILB"
52436,0.21875,-0.201171875,0.275390625,-0.19140625,0.26171875,0.109375,-0.38671875,0.087890625,0.021728515625,"Patrick Queen","ILB"
52473,0.322265625,-0.296875,0.287109375,0.333984375,0.30078125,-0.1171875,-0.08203125,0.294921875,0.13037109375,"Logan Wilson","ILB"
52505,0.287109375,0.322265625,0.40625,0.009765625,0.48046875,-0.03125,0.345703125,-0.0234375,0.224609375,"Jacob Phillips","MLB"
52527,-0.013671875,0.078125,0.341796875,0.068359375,0.478515625,-0.001953125,0.16796875,-0.087890625,0.12890625,"Mykal Walker","ILB"
52663,0.345703125,0.017578125,0.248046875,-0.4296875,0.453125,0.12890625,-0.302734375,-0.212890625,0.031005859375,"Tae Crowder","ILB"
52706,0.224609375,-0.37109375,0.431640625,0.00390625,0.427734375,0.314453125,0.337890625,0.142578125,0.18896484375,"Jonas Griffith","ILB"
53487,0.083984375,0.080078125,0.478515625,0.41796875,0.078125,0.25390625,-0.20703125,0.29296875,0.184814453125,"Nick Bolton","ILB"
53532,-0.009765625,-0.111328125,0.482421875,0.3203125,0.23828125,-0.021484375,-0.0703125,-0.125,0.087890625,"Ernest Jones","ILB"
